_id,供暖,均价(元/平方米),小区名称,年份,户型(/室),朝向,楼层,用途,面积(/平方米)
632858f6b825978768d6251b,自供暖,14920,泰华世纪新城Ⅱ,2012,1,北,低,普通住宅,54.96
632858f6b825978768d6251c,自供暖,9331,华龙佳园,2006,1,北,低,普通住宅,56.8
632858f6b825978768d6251d,自供暖,12919,敬业大厦,2013,1,西南,高,普通住宅,68.12
632858f6b825978768d6251e,自供暖,10366,刁家村小区,2000,1,南,高,普通住宅,40.52
632858f6b825978768d6251f,自供暖,11207,华龙佳园,2006,2,南,中,普通住宅,68.71
632858f6b825978768d62520,自供暖,10958,德福巷,2010,3,东西,中,普通住宅,100.39
632858f6b825978768d62521,自供暖,9018,文化小区,2005,2,南,高,普通住宅,65.21
632858f7b825978768d62523,自供暖,10644,华龙佳园,2006,2,南,高,普通住宅,104.29
632858f7b825978768d62524,自供暖,11342,柿园坊东区,2005,2,南北,中,普通住宅,75.83
632858f7b825978768d62525,自供暖,9316,永乐路工商银行家属院,2003,2,南北,高,普通住宅,88.03
632858f7b825978768d62526,自供暖,11628,荣华菊林公寓,2007,3,南北,高,普通住宅,176.31
632858f7b825978768d62527,自供暖,10041,乐居场小学家属院,2005,2,东西,中,普通住宅,85.65
632858f7b825978768d62528,自供暖,11328,陕安北苑小区,2001,3,南北,中,普通住宅,93.58
632858f7b825978768d62529,自供暖,8188,秦晋商务大厦,2005,1,西,中,普通住宅,109.92
632858f7b825978768d6252a,自供暖,10173,西安话剧院小区,1995,2,南北,高,普通住宅,58.98
632858f7b825978768d6252b,自供暖,10610,蔡家巷壹号医药小区,2000,2,南,高,普通住宅,84.83
632858f7b825978768d6252c,自供暖,11366,德福巷,2001,2,东西,中,普通住宅,59.83
632858f7b825978768d6252d,自供暖,8620,华远医药家属院,2000,2,东南,中,普通住宅,76.57
632858f7b825978768d6252e,自供暖,15277,学院山,2014,2,南,高,普通住宅,88.24
632858f7b825978768d62530,自供暖,10336,保吉巷小区,2000,2,南北,高,普通住宅,58.05
632858f7b825978768d62531,自供暖,9514,碧水云轩,2002,2,东,中,普通住宅,97.76
632858f7b825978768d62532,自供暖,10604,白庙小区,2006,2,南,高,普通住宅,51.87
632858f7b825978768d62533,自供暖,10071,更新小区东区,2000,2,南,中,普通住宅,79.44
632858f7b825978768d62534,自供暖,9456,文艺南路劳动局家属院,2006,2,南北,高,普通住宅,103.64
632858f7b825978768d62535,自供暖,10973,白庙小区,2006,2,南北,中,普通住宅,53.77
632858f7b825978768d62536,自供暖,15096,金色城市,2012,2,东北,高,普通住宅,99.37
632858f7b825978768d62537,自供暖,11601,京都苑,2006,3,北,高,普通住宅,144.3
632858f7b825978768d62538,自供暖,9900,保吉巷小区,1998,2,南北,中,普通住宅,55.56
632858f7b825978768d62539,自供暖,9782,云龙大厦,2002,2,南,高,普通住宅,66.45
632858f7b825978768d6253a,自供暖,11252,骊马豪城,2019,1,西,中,普通住宅,49.77
632858f7b825978768d6253b,自供暖,6007,秦晋商务大厦,2005,1,西,低,普通住宅,109.04
632858f7b825978768d6253c,自供暖,9766,西厦大厦,2012,2,西,中,普通住宅,128
632858f7b825978768d6253d,自供暖,14586,金色城市,2012,3,南西,高,普通住宅,123.41
632858f8b825978768d6253f,自供暖,7383,西窑坊小区,2002,1,南北,高,普通住宅,44.7
632858f8b825978768d62540,自供暖,17612,都市凰庭,2007,2,东南,中,普通住宅,95.96
632858f8b825978768d62541,自供暖,11982,新艺城,2003,2,西,中,普通住宅,110.17
632858f8b825978768d62542,自供暖,12304,东窑坊,2008,3,南北,高,普通住宅,136.55
632858f8b825978768d62543,自供暖,11122,古迹岭小区,2000,1,南北,低,普通住宅,54.85
632858f8b825978768d62544,自供暖,14123,东新城市花园,2005,1,北,中,普通住宅,36.68
632858f8b825978768d62545,自供暖,9163,西窑坊小区,2002,2,南北,高,普通住宅,67.12
632858f8b825978768d62546,自供暖,13589,金色城市,2012,1,北,中,普通住宅,43.42
632858f8b825978768d62547,自供暖,18728,金色城市,2012,3,东北,中,普通住宅,132.96
632858f8b825978768d62548,自供暖,11717,华龙佳园,2006,1,北,高,普通住宅,68.28
632858f8b825978768d62549,自供暖,24820,建苑家园,2007,1,西,中,普通住宅,44.32
632858f9b825978768d6254b,自供暖,14119,学院山,2014,1,北,中,普通住宅,33.29
632858f9b825978768d6254c,自供暖,11195,钟楼小区,1995,1,南,中,普通住宅,49.58
632858f9b825978768d6254d,自供暖,10972,钟楼小区,1996,2,南北,中,普通住宅,45.39
632858f9b825978768d6254e,自供暖,14543,金色城市,2012,1,北,中,普通住宅,43.32
632858f9b825978768d6254f,自供暖,10603,明胜街46号院,2000,3,南北,高,普通住宅,112.24
632858f9b825978768d62550,自供暖,10958,工行家属院,1997,2,南,高,普通住宅,94
632858f9b825978768d62551,自供暖,14993,学院山,2014,1,北,低,普通住宅,58.03
632858f9b825978768d62552,自供暖,13725,金色城市,2012,2,东,高,普通住宅,80.15
632858f9b825978768d62553,自供暖,9557,超英长乐家园,2003,4,南北,高,普通住宅,190.45
632858f9b825978768d62554,自供暖,13019,幸福逸家,2010,1,西北,高,普通住宅,47.24
632858f9b825978768d62556,自供暖,12253,超英长乐家园,2003,3,南,中,普通住宅,133.03
632858f9b825978768d62557,自供暖,11068,交通部第一公路勘察设计院西院,1997,2,东西,高,普通住宅,85.84
632858f9b825978768d62558,自供暖,10544,荣民国际公寓,2008,2,西北,中,普通住宅,91.05
632858f9b825978768d62559,自供暖,10000,骊马豪城,2005,1,西南,中,普通住宅,50
632858f9b825978768d6255a,自供暖,7970,西窑坊小区,2002,1,南,高,普通住宅,45.17
632858f9b825978768d6255b,自供暖,13689,德福巷,1999,2,西南,低,普通住宅,61
632858f9b825978768d6255c,自供暖,10564,华龙佳园,2006,1,北,低,普通住宅,56.8
632858f9b825978768d6255d,自供暖,9252,德福巷,1999,3,南,高,普通住宅,68.1
632858f9b825978768d6255e,自供暖,9097,云龙大厦,2002,2,南,中,普通住宅,61.56
632858fab825978768d62560,自供暖,8726,西窑坊小区,2002,2,南北,中,普通住宅,100.85
632858fab825978768d62561,自供暖,8033,西窑坊小区,2002,4,北南,中,普通住宅,167.81
632858fab825978768d62562,自供暖,11320,西号巷16号,2000,2,东,中,普通住宅,68.91
632858fab825978768d62563,自供暖,9697,骊马豪城,2005,1,东南,中,普通住宅,49.5
632858fab825978768d62564,自供暖,10163,云龙大厦,2002,2,东西,中,普通住宅,49.2
632858fab825978768d62565,自供暖,9136,保吉巷小区,2000,2,东西,高,普通住宅,55.61
632858fab825978768d62566,自供暖,13011,白庙小区,2006,2,西北,中,普通住宅,73.4
632858fab825978768d62567,自供暖,9507,海联北区,2000,3,南北,中,普通住宅,93.62
632858fab825978768d62568,自供暖,12178,超英长乐家园,2004,3,北南,中,普通住宅,149.46
632858fab825978768d62569,自供暖,10263,乐居场小区,2000,2,南北,中,普通住宅,60.9
632858fab825978768d6256a,自供暖,12997,白庙馨苑小区,2006,2,南,高,普通住宅,80.79
632858fab825978768d6256b,自供暖,13151,超英长乐家园,2003,2,南西,高,普通住宅,83.65
632858fab825978768d6256c,自供暖,10137,云龙大厦,2002,2,北,中,普通住宅,73
632858fab825978768d6256e,自供暖,13905,东新城市花园,2006,1,北,高,普通住宅,36.68
632858fab825978768d6256f,自供暖,19077,學林雅苑,2006,3,西南,高,普通住宅,128.43
632858fab825978768d62570,自供暖,11987,西厦大厦,2012,2,南,中,普通住宅,146
632858fab825978768d62571,自供暖,14722,东新城市花园,2004,1,北,低,普通住宅,36.68
632858fab825978768d62572,自供暖,8484,文化小区,1998,2,南北,高,普通住宅,64.83
632858fab825978768d62573,自供暖,22564,建苑家园,2007,1,西,高,普通住宅,44.32
632858fab825978768d62574,自供暖,10323,瑞华苑,2002,2,南北,中,普通住宅,108.5
632858fab825978768d62575,自供暖,8598,西窑坊小区,2002,2,东西,中,普通住宅,81.07
632858fbb825978768d62577,自供暖,15390,乐居东方小区,2009,2,北,中,普通住宅,97.47
632858fbb825978768d62578,自供暖,20000,长鑫领先国际,2005,2,东,高,普通住宅,150
632858fbb825978768d62579,自供暖,8923,帝标大厦,2004,3,南,高,普通住宅,155.78
632858fbb825978768d6257a,自供暖,11403,骊马豪城,2005,1,西,高,普通住宅,49.11
632858fbb825978768d6257b,自供暖,9966,东厅门63号,2001,3,南北,中,普通住宅,131.46
632858fbb825978768d6257c,自供暖,10084,白庙小区,2006,3,北南,高,普通住宅,74.38
632858fbb825978768d6257d,自供暖,14188,乐居东方小区,2009,1,东,低,普通住宅,49.34
632858fbb825978768d6257e,自供暖,12178,华龙佳园,2006,2,东南,低,普通住宅,104.29
632858fbb825978768d6257f,自供暖,10257,碧水云轩,2002,2,西南,高,普通住宅,97.5
632858fcb825978768d62581,自供暖,10257,碧水云轩,2002,2,西,高,普通住宅,97.5
632858fcb825978768d62582,自供暖,10447,消防家属院,2001,2,南,中,普通住宅,51.69
632858fcb825978768d62583,自供暖,9585,更新小区,2000,3,南,高,普通住宅,82.95
632858fcb825978768d62584,自供暖,8334,广济小区,2000,2,东西,高,普通住宅,72
632858fcb825978768d62585,自供暖,10667,白庙小区,1999,3,南北,高,普通住宅,75
632858fcb825978768d62586,自供暖,12818,碧水云轩,2002,3,西北,中,普通住宅,118.59
632858fcb825978768d62587,自供暖,11947,永宁庄南楼,2004,2,东南,低,普通住宅,45.62
632858fcb825978768d62588,自供暖,12421,西厦大厦,2012,2,东北,高,普通住宅,90.17
632858fcb825978768d6258a,自供暖,11404,骊马豪城,2005,2,东,低,普通住宅,57
632858fcb825978768d6258b,自供暖,10288,云峰大厦,2005,3,东南,中,普通住宅,145.81
632858fcb825978768d6258c,自供暖,12073,广济小区,2000,3,西南,高,普通住宅,111
632858fcb825978768d6258d,自供暖,15642,泰华世纪新城Ⅱ,2011,2,西,中,普通住宅,86.31
632858fcb825978768d6258e,自供暖,9898,白庙小区,2006,2,南北,高,普通住宅,62.64
632858fcb825978768d6258f,自供暖,12543,超英长乐家园,2003,3,东北,低,普通住宅,118
632858fcb825978768d62590,自供暖,11869,北火巷小区,2002,2,南北,低,普通住宅,71.62
632858fcb825978768d62591,自供暖,11080,文化小区,2003,2,南,高,普通住宅,65.8
632858fcb825978768d62592,自供暖,8054,西窑坊小区,2002,1,南北,中,普通住宅,44.7
632858fcb825978768d62593,自供暖,9637,荣达小区,2006,3,南北,中,普通住宅,110
632858fcb825978768d62594,自供暖,11980,陕建三建集团测绘路小区,2000,1,南,低,普通住宅,33.39
632858fcb825978768d62595,自供暖,8969,帝标大厦,2005,3,南,低,普通住宅,156.11
632858fcb825978768d62596,自供暖,8794,粮油局家属院,2002,2,南北,低,普通住宅,70.51
632858fcb825978768d62597,自供暖,12754,金色城市,2008,1,东,高,普通住宅,53.32
632858fcb825978768d62598,自供暖,9269,简爱十六楼,2005,1,北,低,普通住宅,41
632858fcb825978768d62599,自供暖,13383,骊马豪城,2005,2,南西,中,普通住宅,102
632858fcb825978768d6259a,自供暖,11211,古迹岭小区,2005,2,东北,中,普通住宅,111.5
632858fcb825978768d6259b,自供暖,10873,龙渠堡小区,2010,2,南,高,普通住宅,74.5
632858fcb825978768d6259c,自供暖,10078,印花布园小区,1990,2,南北,高,普通住宅,64.5
632858fdb825978768d6259e,自供暖,8774,东新花园（城东）,1998,2,南北,高,普通住宅,90.04
632858fdb825978768d6259f,自供暖,9586,海联物业友谊东路小区,2000,1,北,中,普通住宅,47.99
632858fdb825978768d625a0,自供暖,14703,西彩新苑,2008,2,西南,高,普通住宅,80.26
632858fdb825978768d625a1,自供暖,9240,永乐路工商银行家属院,2001,2,南北,高,普通住宅,92
632858fdb825978768d625a2,自供暖,7675,简爱十六楼,2008,1,北,中,普通住宅,43
632858fdb825978768d625a3,自供暖,10388,华龙佳园,2006,1,北,中,普通住宅,56.8
632858fdb825978768d625a4,自供暖,10036,简爱十六楼,2005,1,西,低,普通住宅,59.79
632858fdb825978768d625a5,自供暖,12071,阳光家园,2000,2,南北,低,普通住宅,91.13
632858fdb825978768d625a6,自供暖,9860,华龙佳园,2006,1,北,中,普通住宅,56.8
632858fdb825978768d625a7,自供暖,10960,云峰大厦,2006,2,南,高,普通住宅,125
632858fdb825978768d625a8,自供暖,12032,朱雀东坊西后地小区,1987,3,西南,中,普通住宅,78.96
632858fdb825978768d625a9,自供暖,10834,柿园坊东区,1996,2,南北,高,普通住宅,72.92
632858fdb825978768d625aa,自供暖,9252,西窑坊小区,2005,2,东西,中,普通住宅,81.07
632858fdb825978768d625ab,自供暖,13447,龙渠堡小区,2008,3,南北,低,普通住宅,178.49
632858fdb825978768d625ac,自供暖,11333,湖景嘉苑,2006,2,南北,中,普通住宅,123.54
632858fdb825978768d625ad,自供暖,12143,摩登部落,2008,1,南,高,普通住宅,42
632858fdb825978768d625ae,自供暖,11914,骊马豪城,2005,1,南,中,普通住宅,30.89
632858fdb825978768d625af,自供暖,10507,西窑坊小区,2002,2,北南,高,普通住宅,58.06
632858fdb825978768d625b1,自供暖,12500,物探大厦,2005,3,东西,中,普通住宅,116
632858feb825978768d625b2,自供暖,16043,东新城市花园,2005,1,西,高,普通住宅,37.4
632858feb825978768d625b3,自供暖,13498,柿园坊东区,2003,2,南北,高,普通住宅,63.05
632858feb825978768d625b4,自供暖,11528,城市汇,2011,2,西南,中,普通住宅,101.5
632858feb825978768d625b5,自供暖,8932,菊花园,2002,2,南,高,普通住宅,62.7
632858feb825978768d625b6,自供暖,8118,兴庆小区金花坊,2002,2,南,高,普通住宅,85
632858feb825978768d625b7,自供暖,12319,摩登Com,2005,1,北,高,普通住宅,55.2
632858feb825978768d625b8,自供暖,11524,简爱十六楼,2008,1,西,高,普通住宅,31.24
632858feb825978768d625b9,自供暖,9532,东道主国际公寓,2010,1,东,高,普通住宅,48.26
632858feb825978768d625ba,自供暖,6558,秦晋商务大厦,2005,1,西,中,普通住宅,42.7
632858feb825978768d625bb,自供暖,14648,学院山,2014,1,北,中,普通住宅,58.03
632858feb825978768d625bc,自供暖,11500,白庙小区,2006,2,南,高,普通住宅,60
632858feb825978768d625bd,自供暖,9762,云峰大厦,2006,2,西,中,普通住宅,120.78
632858feb825978768d625be,自供暖,12449,华龙佳园,2006,2,南,中,普通住宅,92.38
632858feb825978768d625bf,自供暖,15103,湖景嘉苑,2006,2,南西,低,普通住宅,122.5
632858feb825978768d625c0,自供暖,8911,索罗巷小区,1985,2,南北,高,普通住宅,60.6
632858feb825978768d625c1,自供暖,12446,摩登Com,2005,1,北,高,普通住宅,53.03
632858feb825978768d625c2,自供暖,14597,泰华世纪新城Ⅱ,2011,1,北,高,普通住宅,54.74
632858feb825978768d625c3,自供暖,8996,兴庆小区永嘉坊,2005,3,南北,中,普通住宅,124.5
632858feb825978768d625c4,自供暖,10533,轻工院研究设计院-家属院,1998,3,南,高,普通住宅,90.2
632858feb825978768d625c5,自供暖,12699,白庙小区,2006,2,南北,高,普通住宅,63
632858feb825978768d625c6,自供暖,7943,帝标大厦,2003,2,北,高,普通住宅,138.5
632858feb825978768d625c8,自供暖,11144,摩登部落,2008,1,东南,高,普通住宅,41.1
632858feb825978768d625c9,自供暖,11686,白庙馨苑小区,2006,2,南北,高,普通住宅,77.02
632858feb825978768d625ca,自供暖,10364,乐居场小学家属院,2005,2,东西,高,普通住宅,83.95
632858feb825978768d625cb,自供暖,10709,云龙大厦,2002,2,北,低,普通住宅,63.5
632858feb825978768d625cc,自供暖,18730,建苑家园,2007,2,东,低,普通住宅,66.74
632858feb825978768d625cd,自供暖,13598,金色城市,2012,1,西,中,普通住宅,53.32
632858feb825978768d625ce,自供暖,12272,幸福逸家,2012,2,东,高,普通住宅,97.79
632858feb825978768d625cf,自供暖,12552,东窑坊,2012,2,西南,低,普通住宅,99.59
632858feb825978768d625d0,自供暖,10195,朱雀东坊西后地小区,2004,2,东,高,普通住宅,61.8
632858feb825978768d625d1,自供暖,9331,华龙佳园,2006,1,南,中,普通住宅,56.8
632858feb825978768d625d2,自供暖,9237,兴庆小区永嘉坊,2000,3,东南,中,普通住宅,124.5
632858feb825978768d625d3,自供暖,10786,摩登Com,2005,1,西,低,普通住宅,36.16
632858feb825978768d625d4,自供暖,13500,超英长乐家园,2003,2,东北,低,普通住宅,100
632858feb825978768d625d5,自供暖,11104,骊马豪城,2004,1,西,中,普通住宅,56.74
632858feb825978768d625d6,自供暖,15000,学院山,2014,1,北,中,普通住宅,33
632858feb825978768d625d7,自供暖,14285,都市凰庭,2010,3,南,高,普通住宅,140.01
632858feb825978768d625d8,自供暖,14890,新兴翰园,2002,3,北南,高,普通住宅,167.9
632858feb825978768d625d9,自供暖,8511,秦晋商务大厦,2005,1,西,低,普通住宅,47
632858feb825978768d625da,自供暖,9951,蔡家巷2号院机关小区,1998,2,南,高,普通住宅,84.32
632858feb825978768d625db,自供暖,11946,华龙佳园,2006,3,东北,高,普通住宅,104.64
632858feb825978768d625dc,自供暖,10272,嘉美大厦,2005,1,北,中,普通住宅,60.36
632858ffb825978768d625de,自供暖,10405,超英长乐家园,2004,3,南北,中,普通住宅,173.96
632858ffb825978768d625df,自供暖,9575,奥林匹克大厦,2011,3,东北,中,普通住宅,151.45
632858ffb825978768d625e0,自供暖,13574,学院山,2014,1,北,低,普通住宅,33.08
632858ffb825978768d625e1,自供暖,8459,简爱十六楼,2006,1,南,中,普通住宅,47.88
632858ffb825978768d625e2,自供暖,10527,长鑫领先国际,2002,1,东,高,普通住宅,95
632858ffb825978768d625e3,自供暖,11280,超英长乐家园,2003,3,东南北,中,普通住宅,172
632858ffb825978768d625e4,自供暖,9412,东关小区,2003,2,南北,高,普通住宅,66.94
632858ffb825978768d625e5,自供暖,9965,西窑坊小区,2002,2,东西,高,普通住宅,98.35
632858ffb825978768d625e6,自供暖,11287,东窑坊,2008,2,南,低,普通住宅,90.82
632858ffb825978768d625e7,自供暖,9163,云峰大厦,2006,3,东南,高,普通住宅,142.98
632858ffb825978768d625e8,自供暖,10970,长乐大厦小区,2009,2,东,低,普通住宅,86.6
632858ffb825978768d625e9,自供暖,8172,德鑫园小区,2011,2,南北,高,普通住宅,105
632858ffb825978768d625ea,自供暖,9292,金叶长乐居安置楼,2001,2,东南,中,普通住宅,76.41
632858ffb825978768d625eb,自供暖,11248,海纳家属院,1999,2,南北,低,普通住宅,75.57
632858ffb825978768d625ec,自供暖,9893,云龙大厦,2002,2,南北,高,普通住宅,56.61
632858ffb825978768d625ed,自供暖,13699,西安建工职工服务中心兴庆路家属院,2005,2,东西,高,普通住宅,87.6
632858ffb825978768d625ee,自供暖,9200,云峰大厦,2006,2,东南,中,普通住宅,125.01
632858ffb825978768d625ef,自供暖,6977,秦晋商务大厦,2005,1,西,中,普通住宅,43
632858ffb825978768d625f0,自供暖,10544,荣民国际公寓,2008,2,北,中,普通住宅,91.05
632858ffb825978768d625f1,自供暖,10649,迈科星苑,2002,3,南北,中,普通住宅,140.86
632858ffb825978768d625f3,自供暖,16512,中原新村,1988,2,南北,中,普通住宅,56.87
632858ffb825978768d625f4,自供暖,11876,东升大厦,2004,2,西南,中,普通住宅,82.52
632858ffb825978768d625f5,自供暖,13574,学院山,2014,1,北,中,普通住宅,40.52
632858ffb825978768d625f6,自供暖,13983,骊马豪城,2005,1,东,高,普通住宅,41.48
632858ffb825978768d625f7,自供暖,8046,长鑫领先国际,1998,1,东,中,普通住宅,96.95
632858ffb825978768d625f8,自供暖,13147,幸福逸家,2011,1,北,低,普通住宅,47.16
632858ffb825978768d625f9,自供暖,10656,白庙小区,2006,2,东南,高,普通住宅,61
632858ffb825978768d625fa,自供暖,10000,兴庆丽景,2005,3,东南,高,普通住宅,146.52
632858ffb825978768d625fb,自供暖,11983,物探大厦,2000,3,东西,高,普通住宅,116
632858ffb825978768d625fc,自供暖,10087,贝特智能佳园,2001,2,南北,高,普通住宅,105.09
632858ffb825978768d625fd,自供暖,13071,碧水云轩,2002,3,西南,中,普通住宅,118.59
632858ffb825978768d625fe,自供暖,13241,龙渠堡小区,2003,2,南,中,普通住宅,83.08
632858ffb825978768d625ff,自供暖,8546,景龙池34号,1998,2,南,高,普通住宅,55
632858ffb825978768d62600,自供暖,10949,华龙佳园,2006,2,北,高,普通住宅,91.34
632858ffb825978768d62601,自供暖,14321,学院山,2014,1,北,低,普通住宅,40.5
632858ffb825978768d62602,自供暖,12932,乐居东方小区,2009,2,西,低,普通住宅,61.48
632858ffb825978768d62603,自供暖,14142,东窑坊,2009,2,南,高,普通住宅,91.93
632858ffb825978768d62604,自供暖,7706,兴庆小区金花坊,2012,2,东北,高,普通住宅,85
63285900b825978768d62606,自供暖,15192,金色城市,2012,1,西,高,普通住宅,53.32
63285900b825978768d62607,自供暖,13572,幸福逸家,2012,1,西北,中,普通住宅,70
63285900b825978768d62608,自供暖,11219,超英长乐家园,2004,3,东南,中,普通住宅,163.12
63285900b825978768d62609,自供暖,9199,摩登部落,2000,1,东,中,普通住宅,38.05
63285900b825978768d6260a,自供暖,14064,南苑机关小区,2003,2,南北,高,普通住宅,121.59
63285900b825978768d6260b,自供暖,9477,阳光家园,2000,3,南北,高,普通住宅,110.8
63285900b825978768d6260c,自供暖,12088,华龙佳园,2006,2,东,中,普通住宅,91
63285900b825978768d6260d,自供暖,9361,云龙大厦,2005,2,东西,中,普通住宅,130.34
63285900b825978768d6260e,自供暖,10417,摩登部落,2006,1,东,中,普通住宅,48
63285900b825978768d6260f,自供暖,16569,骊马豪城,2005,4,南北,中,普通住宅,169
63285900b825978768d62610,自供暖,9664,西荷安置楼,2000,2,南北,低,普通住宅,62.09
63285900b825978768d62611,自供暖,12158,幸福村小区,1998,3,南北,中,普通住宅,71.56
63285900b825978768d62612,自供暖,12252,长鑫领先国际,2006,1,南北,高,普通住宅,39.18
63285900b825978768d62613,自供暖,16918,金色城市,2008,3,西北,中,普通住宅,133
63285901b825978768d62615,自供暖,12077,瑞鑫摩天城,2011,1,北,中,普通住宅,43.06
63285901b825978768d62616,自供暖,12018,白金广场小区,2011,3,南,高,普通住宅,112.34
63285901b825978768d62617,自供暖,12049,东新城市花园,2006,3,东南,低,普通住宅,166
63285901b825978768d62618,自供暖,14901,长征左邻右舍,2005,3,东南,高,普通住宅,127.51
63285901b825978768d62619,自供暖,11356,骊马豪城,2005,2,东南,低,普通住宅,57.24
63285901b825978768d6261a,自供暖,5983,海联小区,1998,3,东北,中,普通住宅,152.1
63285901b825978768d6261b,自供暖,18638,太白星座,2014,2,南,低,普通住宅,100.87
63285901b825978768d6261c,自供暖,8531,消防家属院,2001,1,南,低,普通住宅,60.96
63285901b825978768d6261d,自供暖,10676,功德小区,2003,4,东西,中,普通住宅,148
63285901b825978768d6261e,自供暖,10636,保吉巷小区,1998,1,南,中,普通住宅,43.25
63285901b825978768d6261f,自供暖,8312,中通二局南院,1995,2,南北,高,普通住宅,79.41
63285901b825978768d62620,自供暖,12156,长征左邻右舍,2005,3,东南,高,普通住宅,127.51
63285901b825978768d62621,自供暖,10077,景润花园,2004,3,南,高,普通住宅,166.72
63285901b825978768d62622,自供暖,16113,建苑家园,2000,2,东南,低,普通住宅,86.27
63285901b825978768d62624,自供暖,15724,骊马豪城,2005,2,南,低,普通住宅,57.24
63285901b825978768d62625,自供暖,26042,太白星座,2014,1,南,高,普通住宅,40.32
63285901b825978768d62626,自供暖,9857,兴庆九号,2002,2,东北,高,普通住宅,104.5
63285901b825978768d62627,自供暖,12784,学院山,2014,1,南,低,普通住宅,54.68
63285901b825978768d62628,自供暖,13030,陕安朱雀佳苑,2003,2,南北,高,普通住宅,82.12
63285901b825978768d62629,自供暖,13405,东新城市花园,2007,4,南北西,中,普通住宅,140.25
63285901b825978768d6262a,自供暖,13983,学院山,2014,2,北,低,普通住宅,89.4
63285901b825978768d6262b,自供暖,10655,白庙小区,1998,2,南北,高,普通住宅,51.62
63285901b825978768d6262c,自供暖,12030,长征左邻右舍,2005,1,南,中,普通住宅,70.66
63285901b825978768d6262d,自供暖,20838,建苑家园,2007,1,东,高,普通住宅,55.19
63285901b825978768d6262e,自供暖,11958,骊马豪城,2005,1,南北,中,普通住宅,62.72
63285901b825978768d6262f,自供暖,7652,龙渠堡小区,2002,2,南,高,普通住宅,74.5
63285901b825978768d62630,自供暖,10285,长征左邻右舍,2005,1,东,低,普通住宅,58.34
63285901b825978768d62631,自供暖,21549,太白星座,2014,1,南,高,普通住宅,47.8
63285901b825978768d62632,自供暖,14099,骊马豪城,2005,3,南北,中,普通住宅,146.11
63285901b825978768d62633,自供暖,9440,长征左邻右舍,2005,1,东,高,普通住宅,68.86
63285902b825978768d62635,自供暖,11113,简爱十六楼,2010,1,东南,低,普通住宅,60.29
63285902b825978768d62636,自供暖,16272,东新城市花园,2006,1,南,中,普通住宅,56.54
63285902b825978768d62637,自供暖,14561,学院山,2014,1,北,低,普通住宅,40.52
63285902b825978768d62638,自供暖,12504,碧水云轩,2002,3,西,高,普通住宅,143.96
63285902b825978768d62639,自供暖,12278,碧水云轩,2002,2,西,高,普通住宅,97.74
63285902b825978768d6263a,自供暖,11580,骊马豪城,2005,2,西,中,普通住宅,93.27
63285902b825978768d6263b,自供暖,14610,金色城市,2012,2,西,中,普通住宅,82
63285902b825978768d6263c,自供暖,9585,长征左邻右舍,2005,1,东,高,普通住宅,68.86
63285902b825978768d6263d,自供暖,14995,东新城市花园,2006,1,北,低,普通住宅,36.68
63285902b825978768d6263e,自供暖,15721,长庆油田测绘路小区,2005,3,西南,高,普通住宅,136.76
63285902b825978768d6263f,自供暖,10466,新艺城,2003,2,南北,中,普通住宅,121.35
63285902b825978768d62640,自供暖,9958,长征左邻右舍,2005,1,南,低,普通住宅,70.3
63285902b825978768d62641,自供暖,10979,骊马豪城,2005,1,西南,高,普通住宅,52.83
63285902b825978768d62642,自供暖,13432,景润花园,2004,3,南北,高,普通住宅,182.41
63285902b825978768d62643,自供暖,9966,海联小区,1998,3,南北西,中,普通住宅,146.5
63285902b825978768d62644,自供暖,12062,陕安北苑小区,1998,2,南北,中,普通住宅,73.79
63285902b825978768d62645,自供暖,14858,骊马豪城,2005,2,南北,低,普通住宅,124.52
63285902b825978768d62647,自供暖,11584,长乐大厦小区,2015,3,东北,中,普通住宅,107.91
63285902b825978768d62648,自供暖,8829,德鑫园小区,2000,2,南北,高,普通住宅,60.03
63285902b825978768d62649,自供暖,10480,瓦窑小区,1995,2,北南,高,普通住宅,47.71
63285902b825978768d6264a,自供暖,10009,长征左邻右舍,2005,1,南,高,普通住宅,68.94
63285902b825978768d6264b,自供暖,8658,西窑坊小区,2002,2,南北,低,普通住宅,101.65
63285902b825978768d6264c,自供暖,10332,长征左邻右舍,2005,2,南,低,普通住宅,70.66
63285902b825978768d6264d,自供暖,9532,南苑机关小区,1998,2,南北,高,普通住宅,89.18
63285902b825978768d6264e,自供暖,21222,建苑家园,2007,2,东北,高,普通住宅,91.89
63285902b825978768d6264f,自供暖,9945,骊马豪城,2005,2,南,高,普通住宅,102.57
63285902b825978768d62650,自供暖,14067,金色城市,2012,1,东,高,普通住宅,53.32
63285902b825978768d62651,自供暖,13704,金色城市,2012,1,北,中,普通住宅,43.42
63285903b825978768d62653,自供暖,14276,学院山,2014,2,南,低,普通住宅,87.56
63285903b825978768d62654,自供暖,12962,都市朝阳,2003,1,南,高,普通住宅,50.92
63285903b825978768d62655,自供暖,18361,东方紫韵,2003,2,北,中,普通住宅,77.34
63285903b825978768d62656,自供暖,10865,新艺城,2003,1,西,中,普通住宅,79.16
63285903b825978768d62657,自供暖,9964,新艺城,2003,2,西北,低,普通住宅,115.42
63285903b825978768d62658,自供暖,12143,唐宁国际,2009,1,西,高,普通住宅,53.53
63285903b825978768d62659,自供暖,12985,东新城市花园,2006,3,南北,高,普通住宅,106.28
